"","Grade","School_Year","Assignment Type","Test 1 PR","Test 1 Benchmark Category","SGP (Expectation=50)","Gender","IEP_Status","504_Status","Low_Income_Status"
"1369","9","2024-2025","Star Math",61,"At/Above Benchmark",21,"Female","0","0","0"
"1370","9","2024-2025","Star Math",83,"At/Above Benchmark",30,"Male","0","0","0"
"1371","9","2024-2025","Star Math",62,"At/Above Benchmark",87,"Female","0","0","0"
"1372","9","2024-2025","Star Math",13,"Intervention",7,"Male","1","0","1"
"1373","9","2024-2025","Star Math",92,"At/Above Benchmark",34,"Male","0","0","0"
"1374","9","2024-2025","Star Math",88,"At/Above Benchmark",50,"Male","0","1","0"
"1375","9","2024-2025","Star Math",6,"Urgent Intervention",40,"Female","1","0","0"
"1376","9","2024-2025","Star Math",48,"At/Above Benchmark",94,"Female","0","0","0"
"1377","9","2024-2025","Star Math",87,"At/Above Benchmark",41,"Female","0","0","0"
"1378","9","2024-2025","Star Math",62,"At/Above Benchmark",97,"Female","0","1","0"
"1379","9","2024-2025","Star Math",53,"At/Above Benchmark",92,"Male","0","0","1"
"1380","9","2024-2025","Star Math",68,"At/Above Benchmark",13,"Male","0","0","0"
"1381","9","2024-2025","Star Math",50,"At/Above Benchmark",73,"Female","0","0","0"
"1382","9","2024-2025","Star Math",38,"On Watch",99,"Male","0","0","0"
"1383","9","2024-2025","Star Math",70,"At/Above Benchmark",91,"Female","1","0","0"
"1384","9","2024-2025","Star Math",80,"At/Above Benchmark",62,"Female","0","0","0"
"1385","9","2024-2025","Star Math",53,"At/Above Benchmark",53,"Female","0","0","0"
"1386","9","2024-2025","Star Math",85,"At/Above Benchmark",46,"Female","0","0","1"
"1387","10","2024-2025","Star Math",33,"On Watch",20,"Male","1","0","0"
"1388","10","2024-2025","Star Math",5,"Urgent Intervention",87,"Male","0","0","1"
"1389","10","2024-2025","Star Math",23,"Intervention",71,"Male","1","0","1"
"1390","10","2024-2025","Star Math",72,"At/Above Benchmark",72,"Male","0","0","0"
"1391","10","2024-2025","Star Math",43,"At/Above Benchmark",42,"Male","1","0","0"
"1392","10","2024-2025","Star Math",79,"At/Above Benchmark",58,"Female","0","0","1"
"1393","10","2024-2025","Star Math",71,"At/Above Benchmark",81,"Female","0","1","1"
"1394","10","2024-2025","Star Math",73,"At/Above Benchmark",31,"Female","0","0","0"
"1395","10","2024-2025","Star Math",49,"At/Above Benchmark",20,"Male","1","0","0"
"1396","10","2024-2025","Star Math",85,"At/Above Benchmark",48,"Female","0","0","0"
"1397","10","2024-2025","Star Math",55,"At/Above Benchmark",77,"Female","0","1","0"
"1398","10","2024-2025","Star Math",91,"At/Above Benchmark",82,"Male","0","0","1"
"1399","10","2024-2025","Star Math",57,"At/Above Benchmark",34,"Male","0","0","0"
"1400","10","2024-2025","Star Math",31,"On Watch",92,"Male","0","0","0"
"1401","10","2024-2025","Star Math",68,"At/Above Benchmark",99,"Male","0","0","0"
"1402","10","2024-2025","Star Math",70,"At/Above Benchmark",69,"Male","1","0","0"
"1403","10","2024-2025","Star Math",76,"At/Above Benchmark",42,"Male","0","0","1"
"1404","10","2024-2025","Star Math",75,"At/Above Benchmark",86,"Female","0","0","0"
"1405","10","2024-2025","Star Math",57,"At/Above Benchmark",79,"Male","0","1","0"
"1406","10","2024-2025","Star Math",94,"At/Above Benchmark",7,"Female","0","0","1"
"1407","10","2024-2025","Star Math",34,"On Watch",11,"Female","1","0","0"
"1408","10","2024-2025","Star Math",22,"Intervention",98,"Male","0","0","0"
"1409","10","2024-2025","Star Math",91,"At/Above Benchmark",69,"Female","0","1","0"
"1410","10","2024-2025","Star Math",74,"At/Above Benchmark",87,"Male","0","1","0"
"1411","10","2024-2025","Star Math",81,"At/Above Benchmark",70,"Female","0","0","0"
"1412","10","2024-2025","Star Math",73,"At/Above Benchmark",28,"Male","0","1","0"
"1413","10","2024-2025","Star Math",87,"At/Above Benchmark",33,"Male","0","0","0"
"1414","10","2024-2025","Star Math",55,"At/Above Benchmark",73,"Male","0","0","1"
"1415","10","2024-2025","Star Math",65,"At/Above Benchmark",53,"Female","0","0","0"
"1416","10","2024-2025","Star Math",88,"At/Above Benchmark",33,"Male","0","1","0"
"1417","10","2024-2025","Star Math",71,"At/Above Benchmark",45,"Female","1","0","0"
"1418","10","2024-2025","Star Math",57,"At/Above Benchmark",56,"Male","0","0","0"
"1419","10","2024-2025","Star Math",49,"At/Above Benchmark",43,"Female","0","0","1"
"1420","10","2024-2025","Star Math",62,"At/Above Benchmark",59,"Female","1","0","0"
"1421","10","2024-2025","Star Math",63,"At/Above Benchmark",86,"Female","0","0","0"
"1422","10","2024-2025","Star Math",15,"Intervention",99,"Female","1","0","0"
"1423","10","2024-2025","Star Math",65,"At/Above Benchmark",89,"Female","0","0","0"
"1424","10","2024-2025","Star Math",87,"At/Above Benchmark",7,"Male","1","0","0"
"1425","10","2024-2025","Star Math",77,"At/Above Benchmark",36,"Female","0","0","1"
"1426","10","2024-2025","Star Math",24,"Intervention",99,"Female","0","0","1"
"1427","10","2024-2025","Star Math",47,"At/Above Benchmark",17,"Female","0","0","0"
"1428","10","2024-2025","Star Math",62,"At/Above Benchmark",36,"Male","0","0","1"
"1429","10","2024-2025","Star Math",31,"On Watch",96,"Male","1","0","0"
"1430","10","2024-2025","Star Math",66,"At/Above Benchmark",2,"Female","0","0","1"
"1431","10","2024-2025","Star Math",87,"At/Above Benchmark",54,"Male","0","1","0"
"1432","10","2024-2025","Star Math",7,"Urgent Intervention",50,"Male","1","0","1"
"1433","10","2024-2025","Star Math",74,"At/Above Benchmark",75,"Female","0","0","0"
"1434","10","2024-2025","Star Math",57,"At/Above Benchmark",55,"Female","0","0","0"
"1435","10","2024-2025","Star Math",40,"At/Above Benchmark",91,"Female","1","0","0"
"1436","10","2024-2025","Star Math",17,"Intervention",94,"Female","0","0","0"
"1437","10","2024-2025","Star Math",7,"Urgent Intervention",33,"Female","1","0","0"
"1438","10","2024-2025","Star Math",8,"Urgent Intervention",32,"Male","1","0","1"
"1439","10","2024-2025","Star Math",66,"At/Above Benchmark",33,"Male","0","1","0"
"1440","5","2024-2025","Star Reading",96,"At/Above Benchmark",37,"Female","0","0","1"
"1441","5","2024-2025","Star Reading",80,"At/Above Benchmark",26,"Female","0","0","1"
"1442","5","2024-2025","Star Reading",75,"At/Above Benchmark",30,"Male","0","1","0"
"1443","5","2024-2025","Star Reading",34,"On Watch",93,"Male","0","1","0"
"1444","5","2024-2025","Star Reading",39,"On Watch",72,"Male","1","0","0"
"1445","5","2024-2025","Star Reading",37,"On Watch",94,"Female","1","0","0"
"1446","5","2024-2025","Star Reading",47,"At/Above Benchmark",94,"Male","0","1","1"
"1447","5","2024-2025","Star Reading",17,"Intervention",68,"Female","1","0","0"
"1448","5","2024-2025","Star Reading",26,"On Watch",42,"Female","1","0","0"
"1449","5","2024-2025","Star Reading",52,"At/Above Benchmark",24,"Female","0","0","0"
"1450","5","2024-2025","Star Reading",54,"At/Above Benchmark",34,"Male","1","0","0"
"1451","5","2024-2025","Star Reading",87,"At/Above Benchmark",20,"Female","0","0","0"
"1452","5","2024-2025","Star Reading",74,"At/Above Benchmark",43,"Female","0","0","1"
"1453","5","2024-2025","Star Reading",86,"At/Above Benchmark",95,"Female","0","0","0"
"1454","5","2024-2025","Star Reading",80,"At/Above Benchmark",46,"Female","0","0","0"
"1455","5","2024-2025","Star Reading",9,"Urgent Intervention",91,"Male","1","0","0"
"1456","5","2024-2025","Star Reading",51,"At/Above Benchmark",39,"Female","0","0","0"
"1457","5","2024-2025","Star Reading",83,"At/Above Benchmark",89,"Female","0","0","0"
"1458","5","2024-2025","Star Reading",97,"At/Above Benchmark",73,"Male","0","0","0"
"1459","5","2024-2025","Star Reading",51,"At/Above Benchmark",59,"Male","0","0","1"
"1460","5","2024-2025","Star Reading",77,"At/Above Benchmark",96,"Male","0","0","1"
"1461","5","2024-2025","Star Reading",27,"On Watch",78,"Female","1","0","1"
"1462","5","2024-2025","Star Reading",71,"At/Above Benchmark",97,"Male","0","1","0"
"1463","5","2024-2025","Star Reading",14,"Intervention",91,"Male","1","0","1"
"1464","5","2024-2025","Star Reading",98,"At/Above Benchmark",2,"Female","0","1","1"
"1465","5","2024-2025","Star Reading",62,"At/Above Benchmark",39,"Female","0","0","0"
"1466","5","2024-2025","Star Reading",52,"At/Above Benchmark",99,"Female","0","1","0"
"1467","5","2024-2025","Star Reading",21,"Intervention",94,"Female","0","0","1"
"1468","5","2024-2025","Star Reading",58,"At/Above Benchmark",43,"Male","0","0","0"
"1469","5","2024-2025","Star Reading",95,"At/Above Benchmark",90,"Male","0","0","0"
"1470","5","2024-2025","Star Reading",83,"At/Above Benchmark",24,"Male","0","0","0"
"1471","5","2024-2025","Star Reading",76,"At/Above Benchmark",17,"Female","0","0","1"
"1472","5","2024-2025","Star Reading",96,"At/Above Benchmark",74,"Female","0","0","0"
"1473","5","2024-2025","Star Reading",74,"At/Above Benchmark",96,"Male","1","0","1"
"1474","5","2024-2025","Star Reading",78,"At/Above Benchmark",74,"Male","0","0","0"
"1475","5","2024-2025","Star Reading",92,"At/Above Benchmark",47,"Male","1","0","0"
"1476","5","2024-2025","Star Reading",34,"On Watch",57,"Male","0","0","0"
"1477","5","2024-2025","Star Reading",77,"At/Above Benchmark",80,"Male","0","1","0"
"1478","5","2024-2025","Star Reading",14,"Intervention",94,"Male","1","0","0"
"1479","5","2024-2025","Star Reading",99,"At/Above Benchmark",56,"Female","0","0","0"
"1480","5","2024-2025","Star Reading",26,"On Watch",37,"Male","0","0","0"
"1481","5","2024-2025","Star Reading",60,"At/Above Benchmark",48,"Male","1","0","0"
"1482","5","2024-2025","Star Reading",96,"At/Above Benchmark",41,"Female","0","0","0"
"1483","5","2024-2025","Star Reading",68,"At/Above Benchmark",52,"Female","0","0","0"
"1484","5","2024-2025","Star Reading",58,"At/Above Benchmark",63,"Female","1","0","1"
"1485","5","2024-2025","Star Reading",62,"At/Above Benchmark",92,"Female","1","0","1"
"1486","5","2024-2025","Star Reading",62,"At/Above Benchmark",96,"Female","0","0","0"
"1487","5","2024-2025","Star Reading",97,"At/Above Benchmark",50,"Female","0","0","0"
"1488","5","2024-2025","Star Reading",86,"At/Above Benchmark",83,"Male","0","0","0"
"1489","5","2024-2025","Star Reading",16,"Intervention",93,"Female","0","0","0"
"1490","5","2024-2025","Star Reading",31,"On Watch",93,"Female","0","0","0"
"1491","5","2024-2025","Star Reading",75,"At/Above Benchmark",10,"Male","0","0","0"
"1492","5","2024-2025","Star Reading",37,"On Watch",19,"Female","0","0","0"
"1493","5","2024-2025","Star Reading",73,"At/Above Benchmark",20,"Male","0","1","0"
"1494","5","2024-2025","Star Reading",51,"At/Above Benchmark",2,"Female","0","1","0"
"1495","5","2024-2025","Star Reading",50,"At/Above Benchmark",78,"Female","0","0","0"
"1496","5","2024-2025","Star Reading",68,"At/Above Benchmark",93,"Female","0","0","0"
"1497","5","2024-2025","Star Reading",69,"At/Above Benchmark",70,"Male","0","0","1"
"1498","5","2024-2025","Star Reading",60,"At/Above Benchmark",94,"Female","0","0","0"
"1499","5","2024-2025","Star Reading",76,"At/Above Benchmark",52,"Female","0","0","1"
"1500","5","2024-2025","Star Reading",77,"At/Above Benchmark",7,"Female","0","0","0"
"1501","5","2024-2025","Star Reading",92,"At/Above Benchmark",36,"Male","0","0","0"
"1502","5","2024-2025","Star Reading",5,"Urgent Intervention",64,"Female","1","0","1"
"1503","5","2024-2025","Star Reading",41,"At/Above Benchmark",14,"Male","1","0","1"
"1504","5","2024-2025","Star Reading",94,"At/Above Benchmark",29,"Female","0","0","0"
"1505","5","2024-2025","Star Reading",53,"At/Above Benchmark",46,"Female","0","0","0"
"1506","5","2024-2025","Star Reading",80,"At/Above Benchmark",99,"Female","0","0","1"
"1507","5","2024-2025","Star Reading",80,"At/Above Benchmark",84,"Female","0","0","0"
"1508","5","2024-2025","Star Reading",7,"Urgent Intervention",66,"Female","1","0","0"
"1509","5","2024-2025","Star Reading",38,"On Watch",95,"Male","0","1","0"
"1510","5","2024-2025","Star Reading",33,"On Watch",98,"Female","1","0","0"
"1511","5","2024-2025","Star Reading",74,"At/Above Benchmark",25,"Female","0","0","0"
"1512","5","2024-2025","Star Reading",28,"On Watch",47,"Female","1","0","1"
"1513","5","2024-2025","Star Reading",95,"At/Above Benchmark",3,"Male","0","0","0"
"1514","5","2024-2025","Star Reading",21,"Intervention",15,"Male","1","0","1"
"1515","5","2024-2025","Star Reading",62,"At/Above Benchmark",3,"Female","0","0","1"
"1516","5","2024-2025","Star Reading",96,"At/Above Benchmark",52,"Female","0","0","0"
"1517","5","2024-2025","Star Reading",97,"At/Above Benchmark",34,"Male","0","0","0"
"1518","5","2024-2025","Star Reading",62,"At/Above Benchmark",79,"Female","0","0","1"
"1519","5","2024-2025","Star Reading",92,"At/Above Benchmark",98,"Male","0","1","0"
"1520","5","2024-2025","Star Reading",43,"At/Above Benchmark",21,"Male","0","1","1"
"1521","5","2024-2025","Star Reading",92,"At/Above Benchmark",74,"Female","0","0","1"
"1522","5","2024-2025","Star Reading",99,"At/Above Benchmark",88,"Male","0","0","0"
"1523","5","2024-2025","Star Reading",11,"Intervention",82,"Female","1","0","0"
"1524","5","2024-2025","Star Reading",70,"At/Above Benchmark",1,"Female","0","0","0"
"1525","5","2024-2025","Star Reading",92,"At/Above Benchmark",13,"Male","0","0","1"
"1526","5","2024-2025","Star Reading",86,"At/Above Benchmark",66,"Male","0","1","0"
"1527","5","2024-2025","Star Reading",97,"At/Above Benchmark",52,"Female","0","0","1"
"1528","5","2024-2025","Star Reading",82,"At/Above Benchmark",83,"Female","0","0","0"
"1529","5","2024-2025","Star Reading",22,"Intervention",97,"Female","1","0","0"
"1530","5","2024-2025","Star Reading",90,"At/Above Benchmark",4,"Male","1","0","1"
"1531","5","2024-2025","Star Reading",59,"At/Above Benchmark",24,"Female","0","0","0"
"1532","6","2024-2025","Star Reading",70,"At/Above Benchmark",54,"Female","0","0","1"
"1533","6","2024-2025","Star Reading",11,"Intervention",80,"Female","0","0","1"
"1534","6","2024-2025","Star Reading",64,"At/Above Benchmark",61,"Female","1","0","0"
"1535","6","2024-2025","Star Reading",98,"At/Above Benchmark",71,"Female","0","1","0"
"1536","6","2024-2025","Star Reading",77,"At/Above Benchmark",82,"Female","0","0","0"
"1537","6","2024-2025","Star Reading",81,"At/Above Benchmark",96,"Female","0","0","0"
"1538","6","2024-2025","Star Reading",53,"At/Above Benchmark",12,"Female","1","0","0"
"1539","6","2024-2025","Star Reading",33,"On Watch",91,"Female","1","0","0"
"1540","6","2024-2025","Star Reading",83,"At/Above Benchmark",51,"Female","0","0","0"
"1541","6","2024-2025","Star Reading",65,"At/Above Benchmark",85,"Female","1","0","0"
"1542","6","2024-2025","Star Reading",31,"On Watch",82,"Male","0","1","0"
"1543","6","2024-2025","Star Reading",71,"At/Above Benchmark",35,"Male","0","0","0"
"1544","6","2024-2025","Star Reading",91,"At/Above Benchmark",4,"Male","0","0","0"
"1545","6","2024-2025","Star Reading",78,"At/Above Benchmark",4,"Male","0","0","1"
"1546","6","2024-2025","Star Reading",22,"Intervention",7,"Male","1","0","0"
"1547","6","2024-2025","Star Reading",36,"On Watch",64,"Female","0","1","0"
"1548","6","2024-2025","Star Reading",66,"At/Above Benchmark",9,"Female","0","0","1"
"1549","6","2024-2025","Star Reading",2,"Urgent Intervention",12,"Male","1","0","1"
"1550","6","2024-2025","Star Reading",81,"At/Above Benchmark",2,"Female","0","1","0"
"1551","6","2024-2025","Star Reading",22,"Intervention",94,"Male","0","0","0"
"1552","6","2024-2025","Star Reading",71,"At/Above Benchmark",57,"Female","1","0","0"
"1553","6","2024-2025","Star Reading",12,"Intervention",7,"Female","1","0","0"
"1554","6","2024-2025","Star Reading",86,"At/Above Benchmark",43,"Male","0","0","0"
"1555","6","2024-2025","Star Reading",1,"Urgent Intervention",7,"Female","1","0","0"
"1556","6","2024-2025","Star Reading",42,"At/Above Benchmark",98,"Male","0","1","1"
"1557","6","2024-2025","Star Reading",78,"At/Above Benchmark",7,"Female","0","0","0"
"1558","6","2024-2025","Star Reading",52,"At/Above Benchmark",76,"Female","0","1","1"
"1559","6","2024-2025","Star Reading",21,"Intervention",89,"Female","1","0","1"
"1560","6","2024-2025","Star Reading",89,"At/Above Benchmark",20,"Male","1","0","0"
"1561","6","2024-2025","Star Reading",80,"At/Above Benchmark",99,"Male","0","0","1"
"1562","6","2024-2025","Star Reading",63,"At/Above Benchmark",77,"Male","0","0","1"
"1563","6","2024-2025","Star Reading",59,"At/Above Benchmark",93,"Male","0","0","0"
"1564","6","2024-2025","Star Reading",47,"At/Above Benchmark",2,"Female","0","0","0"
"1565","6","2024-2025","Star Reading",34,"On Watch",85,"Female","0","0","1"
"1566","6","2024-2025","Star Reading",75,"At/Above Benchmark",23,"Female","0","1","0"
"1567","6","2024-2025","Star Reading",99,"At/Above Benchmark",57,"Female","0","0","0"
"1568","6","2024-2025","Star Reading",70,"At/Above Benchmark",96,"Female","0","0","0"
"1569","6","2024-2025","Star Reading",90,"At/Above Benchmark",10,"Female","0","0","1"
"1570","6","2024-2025","Star Reading",39,"On Watch",32,"Female","0","0","1"
"1571","6","2024-2025","Star Reading",77,"At/Above Benchmark",41,"Female","0","0","0"
"1572","6","2024-2025","Star Reading",74,"At/Above Benchmark",76,"Male","0","1","1"
"1573","6","2024-2025","Star Reading",91,"At/Above Benchmark",53,"Male","1","0","0"
"1574","6","2024-2025","Star Reading",84,"At/Above Benchmark",2,"Male","1","0","0"
"1575","6","2024-2025","Star Reading",54,"At/Above Benchmark",51,"Female","1","0","0"
"1576","6","2024-2025","Star Reading",24,"Intervention",59,"Male","1","0","1"
"1577","6","2024-2025","Star Reading",40,"At/Above Benchmark",77,"Male","0","0","1"
"1578","6","2024-2025","Star Reading",33,"On Watch",99,"Male","0","1","0"
"1579","6","2024-2025","Star Reading",34,"On Watch",76,"Female","0","0","1"
"1580","6","2024-2025","Star Reading",52,"At/Above Benchmark",99,"Female","0","0","0"
"1581","6","2024-2025","Star Reading",31,"On Watch",99,"Female","0","0","1"
"1582","6","2024-2025","Star Reading",23,"Intervention",32,"Female","1","0","1"
"1583","6","2024-2025","Star Reading",15,"Intervention",99,"Male","1","0","1"
"1584","6","2024-2025","Star Reading",70,"At/Above Benchmark",23,"Female","0","0","0"
"1585","6","2024-2025","Star Reading",27,"On Watch",81,"Female","0","0","0"
"1586","6","2024-2025","Star Reading",51,"At/Above Benchmark",71,"Female","0","1","0"
"1587","6","2024-2025","Star Reading",75,"At/Above Benchmark",19,"Male","0","0","0"
"1588","6","2024-2025","Star Reading",83,"At/Above Benchmark",17,"Female","0","0","0"
"1589","6","2024-2025","Star Reading",61,"At/Above Benchmark",74,"Male","1","0","1"
"1590","6","2024-2025","Star Reading",99,"At/Above Benchmark",12,"Male","0","0","0"
"1591","6","2024-2025","Star Reading",13,"Intervention",89,"Male","1","0","0"
"1592","6","2024-2025","Star Reading",72,"At/Above Benchmark",80,"Male","0","0","1"
"1593","6","2024-2025","Star Reading",34,"On Watch",98,"Male","0","0","1"
"1594","6","2024-2025","Star Reading",87,"At/Above Benchmark",98,"Female","0","0","0"
"1595","6","2024-2025","Star Reading",33,"On Watch",36,"Female","1","0","0"
"1596","6","2024-2025","Star Reading",36,"On Watch",41,"Female","1","0","1"
"1597","6","2024-2025","Star Reading",19,"Intervention",98,"Female","1","0","1"
"1598","6","2024-2025","Star Reading",51,"At/Above Benchmark",39,"Male","0","1","0"
"1599","6","2024-2025","Star Reading",64,"At/Above Benchmark",32,"Female","0","0","0"
"1600","6","2024-2025","Star Reading",20,"Intervention",55,"Female","0","0","0"
"1601","6","2024-2025","Star Reading",19,"Intervention",97,"Female","0","0","1"
"1602","6","2024-2025","Star Reading",39,"On Watch",96,"Male","0","0","0"
"1603","6","2024-2025","Star Reading",44,"At/Above Benchmark",40,"Female","0","1","0"
"1604","6","2024-2025","Star Reading",35,"On Watch",13,"Female","0","0","1"
"1605","6","2024-2025","Star Reading",1,"Urgent Intervention",2,"Female","1","0","1"
"1606","6","2024-2025","Star Reading",81,"At/Above Benchmark",16,"Female","0","0","0"
"1607","6","2024-2025","Star Reading",31,"On Watch",65,"Female","0","0","1"
"1608","6","2024-2025","Star Reading",14,"Intervention",92,"Male","1","0","0"
"1609","6","2024-2025","Star Reading",36,"On Watch",39,"Female","0","0","1"
"1610","6","2024-2025","Star Reading",87,"At/Above Benchmark",41,"Female","0","0","0"
"1611","6","2024-2025","Star Reading",57,"At/Above Benchmark",55,"Male","0","0","0"
"1612","6","2024-2025","Star Reading",42,"At/Above Benchmark",88,"Male","1","0","0"
"1613","6","2024-2025","Star Reading",44,"At/Above Benchmark",7,"Female","0","0","1"
"1614","6","2024-2025","Star Reading",33,"On Watch",85,"Male","0","1","0"
"1615","6","2024-2025","Star Reading",25,"On Watch",3,"Female","1","0","0"
"1616","6","2024-2025","Star Reading",72,"At/Above Benchmark",98,"Female","0","0","0"
"1617","6","2024-2025","Star Reading",66,"At/Above Benchmark",27,"Female","0","0","0"
"1618","6","2024-2025","Star Reading",94,"At/Above Benchmark",83,"Male","0","0","1"
"1619","6","2024-2025","Star Reading",83,"At/Above Benchmark",85,"Male","0","0","0"
"1620","6","2024-2025","Star Reading",52,"At/Above Benchmark",13,"Female","0","0","1"
"1621","6","2024-2025","Star Reading",80,"At/Above Benchmark",69,"Female","0","0","0"
"1622","6","2024-2025","Star Reading",31,"On Watch",8,"Female","0","0","1"
"1623","6","2024-2025","Star Reading",39,"On Watch",39,"Male","0","0","0"
"1624","6","2024-2025","Star Reading",86,"At/Above Benchmark",1,"Male","0","0","1"
"1625","7","2024-2025","Star Reading",15,"Intervention",82,"Male","1","0","0"
"1626","7","2024-2025","Star Reading",12,"Intervention",74,"Female","1","0","1"
"1627","7","2024-2025","Star Reading",58,"At/Above Benchmark",8,"Female","0","0","1"
"1628","7","2024-2025","Star Reading",55,"At/Above Benchmark",24,"Female","1","0","0"
"1629","7","2024-2025","Star Reading",71,"At/Above Benchmark",24,"Male","1","0","1"
"1630","7","2024-2025","Star Reading",81,"At/Above Benchmark",40,"Male","1","1","0"
"1631","7","2024-2025","Star Reading",91,"At/Above Benchmark",19,"Male","0","0","0"
"1632","7","2024-2025","Star Reading",52,"At/Above Benchmark",26,"Male","1","0","1"
"1633","7","2024-2025","Star Reading",69,"At/Above Benchmark",45,"Female","0","0","0"
"1634","7","2024-2025","Star Reading",66,"At/Above Benchmark",57,"Male","0","0","0"
"1635","7","2024-2025","Star Reading",6,"Urgent Intervention",98,"Female","1","0","0"
"1636","7","2024-2025","Star Reading",84,"At/Above Benchmark",93,"Non-Binary","1","0","0"
"1637","7","2024-2025","Star Reading",14,"Intervention",56,"Male","1","0","0"
"1638","7","2024-2025","Star Reading",57,"At/Above Benchmark",93,"Female","0","0","0"
"1639","7","2024-2025","Star Reading",74,"At/Above Benchmark",36,"Female","1","0","0"
"1640","7","2024-2025","Star Reading",26,"On Watch",96,"Female","0","0","0"
"1641","7","2024-2025","Star Reading",42,"At/Above Benchmark",85,"Female","0","0","0"
"1642","7","2024-2025","Star Reading",31,"On Watch",30,"Male","1","0","1"
"1643","7","2024-2025","Star Reading",79,"At/Above Benchmark",48,"Male","1","0","0"
"1644","7","2024-2025","Star Reading",25,"On Watch",92,"Male","1","0","0"
"1645","7","2024-2025","Star Reading",13,"Intervention",62,"Male","1","0","0"
"1646","7","2024-2025","Star Reading",75,"At/Above Benchmark",4,"Female","0","1","0"
"1647","7","2024-2025","Star Reading",5,"Urgent Intervention",46,"Female","0","0","0"
"1648","7","2024-2025","Star Reading",39,"On Watch",39,"Female","0","0","1"
"1649","7","2024-2025","Star Reading",36,"On Watch",28,"Male","1","0","0"
"1650","7","2024-2025","Star Reading",85,"At/Above Benchmark",53,"Male","0","0","0"
"1651","7","2024-2025","Star Reading",27,"On Watch",23,"Female","1","0","0"
"1652","7","2024-2025","Star Reading",53,"At/Above Benchmark",44,"Female","1","0","0"
"1653","7","2024-2025","Star Reading",52,"At/Above Benchmark",25,"Male","0","0","1"
"1654","7","2024-2025","Star Reading",41,"At/Above Benchmark",11,"Male","0","0","0"
"1655","7","2024-2025","Star Reading",6,"Urgent Intervention",44,"Female","1","0","0"
"1656","7","2024-2025","Star Reading",82,"At/Above Benchmark",29,"Male","1","0","0"
"1657","7","2024-2025","Star Reading",69,"At/Above Benchmark",49,"Male","0","0","0"
"1658","7","2024-2025","Star Reading",51,"At/Above Benchmark",2,"Female","0","0","1"
"1659","7","2024-2025","Star Reading",98,"At/Above Benchmark",62,"Male","0","0","0"
"1660","7","2024-2025","Star Reading",54,"At/Above Benchmark",61,"Male","0","0","0"
"1661","7","2024-2025","Star Reading",84,"At/Above Benchmark",70,"Female","0","0","0"
"1662","7","2024-2025","Star Reading",21,"Intervention",72,"Female","1","0","1"
"1663","7","2024-2025","Star Reading",46,"At/Above Benchmark",94,"Female","0","0","0"
"1664","7","2024-2025","Star Reading",63,"At/Above Benchmark",97,"Female","0","0","0"
"1665","7","2024-2025","Star Reading",97,"At/Above Benchmark",71,"Female","0","0","0"
"1666","7","2024-2025","Star Reading",72,"At/Above Benchmark",85,"Female","0","0","0"
"1667","7","2024-2025","Star Reading",54,"At/Above Benchmark",98,"Female","0","0","0"
"1668","7","2024-2025","Star Reading",78,"At/Above Benchmark",99,"Male","0","0","0"
"1669","7","2024-2025","Star Reading",83,"At/Above Benchmark",12,"Male","0","0","1"
"1670","7","2024-2025","Star Reading",98,"At/Above Benchmark",64,"Male","0","0","0"
"1671","7","2024-2025","Star Reading",96,"At/Above Benchmark",77,"Female","0","0","1"
"1672","7","2024-2025","Star Reading",63,"At/Above Benchmark",50,"Female","0","1","0"
"1673","7","2024-2025","Star Reading",90,"At/Above Benchmark",61,"Female","0","0","0"
"1674","7","2024-2025","Star Reading",80,"At/Above Benchmark",9,"Female","0","0","0"
"1675","7","2024-2025","Star Reading",80,"At/Above Benchmark",7,"Male","0","0","0"
"1676","7","2024-2025","Star Reading",86,"At/Above Benchmark",85,"Male","1","0","0"
"1677","7","2024-2025","Star Reading",62,"At/Above Benchmark",25,"Female","0","0","0"
"1678","7","2024-2025","Star Reading",49,"At/Above Benchmark",80,"Female","0","0","1"
"1679","7","2024-2025","Star Reading",64,"At/Above Benchmark",32,"Female","0","0","1"
"1680","7","2024-2025","Star Reading",79,"At/Above Benchmark",80,"Female","0","0","0"
"1681","7","2024-2025","Star Reading",52,"At/Above Benchmark",39,"Female","0","0","0"
"1682","7","2024-2025","Star Reading",98,"At/Above Benchmark",15,"Female","0","0","0"
"1683","7","2024-2025","Star Reading",76,"At/Above Benchmark",99,"Male","0","0","0"
"1684","7","2024-2025","Star Reading",98,"At/Above Benchmark",31,"Male","0","0","0"
"1685","7","2024-2025","Star Reading",83,"At/Above Benchmark",39,"Male","0","1","0"
"1686","7","2024-2025","Star Reading",66,"At/Above Benchmark",95,"Male","0","1","0"
"1687","7","2024-2025","Star Reading",85,"At/Above Benchmark",36,"Female","0","0","0"
"1688","7","2024-2025","Star Reading",77,"At/Above Benchmark",59,"Male","0","0","0"
"1689","7","2024-2025","Star Reading",30,"On Watch",70,"Female","0","0","0"
"1690","7","2024-2025","Star Reading",86,"At/Above Benchmark",32,"Female","0","0","0"
"1691","7","2024-2025","Star Reading",14,"Intervention",62,"Female","0","0","0"
"1692","7","2024-2025","Star Reading",90,"At/Above Benchmark",12,"Female","0","0","0"
"1693","7","2024-2025","Star Reading",53,"At/Above Benchmark",12,"Female","0","1","0"
"1694","7","2024-2025","Star Reading",65,"At/Above Benchmark",9,"Female","0","0","1"
"1695","7","2024-2025","Star Reading",87,"At/Above Benchmark",31,"Female","0","0","0"
